69,"05037535000150","MT","20250821","20250821",10800,"NF","1","5405",1900.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
70,"01572937000285","MT","20250821","20250821",10799,"NF","1","5910",2121.75,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
71,"36737442000162","MT","20250822","20250822",10803,"NF","1","5401",470.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
72,"07373832000100","MT","20250822","20250822",10804,"NF","1","5401",470.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
73,"01378330000188","MT","20250822","20250822",10805,"NF","1","5405",2798.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
74,"01378330000340","MT","20250822","20250822",10806,"NF","1","5405",1399.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
75,"01938746000103","MT","20250825","20250825",10807,"NF","1","5405",3415.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
76,"01938746000103","MT","20250825","20250825",10808,"NF","1","5401",385.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
77,"07114891000156","MT","20250826","20250826",10809,"NF","1","5405",1186.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
78,"27267077000189","MT","20250826","20250826",10810,"NF","1","5405",243.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
79,"10383027000164","MT","20250826","20250826",10811,"NF","1","5405",571.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
80,"32813512000163","MT","20250826","20250826",10813,"NF","1","5405",801.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
81,"29668411000131","MT","20250826","20250826",10812,"NF","1","5405",1171.50,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
82,"01436106000103","MT","20250826","20250826",10814,"NF","1","5405",886.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
83,"17462835000166","MT","20250826","20250826",10815,"NF","1","5405",1579.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
84,"13617688000286","MT","20250826","20250826",10816,"NF","1","5405",243.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
85,"13617688000286","MT","20250826","20250826",10817,"NF","1","5405",498.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
86,"37457634000188","MT","20250827","20250827",10818,"NF","1","5405",243.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
87,"37456910000193","MT","20250827","20250827",10819,"NF","1","5405",6280.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
88,"02807661000400","MT","20250827","20250827",10821,"NF","1","5405",243.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
89,"02807661000582","MT","20250827","20250827",10820,"NF","1","5405",243.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
90,"02807661000230","MT","20250827","20250827",10822,"NF","1","5405",243.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
91,"02807661000310","MT","20250827","20250827",10823,"NF","1","5405",243.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
92,"32813512000163","MT","20250827","20250827",10824,"NF","1","5401",770.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,"13617688000103","MT","20250827","20250827",10825,"NF","1","5405",642.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
94,"26575233000106","MT","20250827","20250827",10826,"NF","1","5401",1330.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
95,"26575233000106","MT","20250827","20250827",10827,"NF","1","5405",3408.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
96,"00968779000133","MT","20250827","20250827",10830,"NF","1","5405",1399.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
97,"52962853000108","MT","20250827","20250827",10829,"NF","1","5405",656.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
98,"13597015000120","MT","20250827","20250827",10828,"NF","1","5405",1915.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
99,"00968779000133","MT","20250827","20250827",10831,"NF","1","5401",1480.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
100,"01572937000102","MT","20250828","20250828",10832,"NF","1","5405",607.50,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
101,"01572937000285","MT","20250828","20250828",10833,"NF","1","5405",607.50,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
102,"51092379000148","MT","20250828","20250828",10834,"NF","1","5405",917.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
103,"20321911000128","MT","20250829","20250829",10835,"NF","1","5405",486.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
104,"20321911000209","MT","20250829","20250829",10836,"NF","1","5405",486.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
105,"14739053000648","MT","20250829","20250829",10837,"NF","1","5401",470.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
106,"01975414000280","MT","20250829","20250829",10838,"NF","1","5405",2041.75,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
107,"01975414000360","MT","20250829","20250829",10839,"NF","1","5405",2161.75,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,"01975414000107","MT","20250829","20250829",10840,"NF","1","5405",696.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
