4,"20","S","02807661000310",0,10753,"20250807","MT","1","NF",55,1.00,99.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",99.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
5,"21","S","02807661000310",0,10753,"20250807","MT","1","NF",55,1.00,120.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",120.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
6,"39","S","02807661000310",0,10753,"20250807","MT","1","NF",55,1.00,120.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",120.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
1,"2","S","02807661000230",0,10754,"20250807","MT","1","NF",55,1.00,95.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",95.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
2,"3","S","02807661000230",0,10754,"20250807","MT","1","NF",55,1.00,135.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",135.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
3,"4","S","02807661000230",0,10754,"20250807","MT","1","NF",55,1.00,135.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",135.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
1,"1","S","26473974000186",0,10755,"20250807","MT","1","NF",55,1.00,72.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",72.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
2,"3","S","26473974000186",0,10755,"20250807","MT","1","NF",55,1.00,135.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",135.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
3,"4","S","26473974000186",0,10755,"20250807","MT","1","NF",55,1.00,135.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",135.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
4,"9","S","26473974000186",0,10755,"20250807","MT","1","NF",55,1.00,169.00,0.00,0.00,0.00,0.00,0.00,"5101","101",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",169.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
5,"10","S","26473974000186",0,10755,"20250807","MT","1","NF",55,1.00,185.00,0.00,0.00,0.00,0.00,0.00,"5101","101",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",185.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
6,"38","S","26473974000186",0,10755,"20250807","MT","1","NF",55,1.00,120.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",120.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
7,"39","S","26473974000186",0,10755,"20250807","MT","1","NF",55,1.00,120.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",120.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
1,"3","S","08800033000128",0,10756,"20250807","MT","1","NF",55,1.00,135.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",135.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
2,"7","S","08800033000128",0,10756,"20250807","MT","1","NF",55,1.00,159.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",159.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
3,"8","S","08800033000128",0,10756,"20250807","MT","1","NF",55,1.00,159.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",159.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
4,"16","S","08800033000128",0,10756,"20250807","MT","1","NF",55,1.00,213.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",213.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
5,"37","S","08800033000128",0,10756,"20250807","MT","1","NF",55,1.00,99.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",99.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
6,"38","S","08800033000128",0,10756,"20250807","MT","1","NF",55,1.00,120.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",120.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
7,"39","S","08800033000128",0,10756,"20250807","MT","1","NF",55,1.00,120.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",120.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
1,"30","S","36299424000146",0,10757,"20250807","MT","1","NF",55,500.00,470.00,0.00,0.00,0.00,0.00,0.00,"5401","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"UNI","",0,"",0.94,500.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
1,"2","S","01436106000103",0,10758,"20250808","MT","1","NF",55,1.00,95.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",95.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
2,"3","S","01436106000103",0,10758,"20250808","MT","1","NF",55,1.00,135.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",135.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
3,"4","S","01436106000103",0,10758,"20250808","MT","1","NF",55,1.00,135.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",135.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
4,"7","S","01436106000103",0,10758,"20250808","MT","1","NF",55,1.00,159.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",159.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
5,"8","S","01436106000103",0,10758,"20250808","MT","1","NF",55,1.00,159.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",159.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
6,"9","S","01436106000103",0,10758,"20250808","MT","1","NF",55,1.00,169.00,0.00,0.00,0.00,0.00,0.00,"5101","101",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",169.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
7,"10","S","01436106000103",0,10758,"20250808","MT","1","NF",55,1.00,185.00,0.00,0.00,0.00,0.00,0.00,"5101","101",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",185.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
8,"15","S","01436106000103",0,10758,"20250808","MT","1","NF",55,1.00,149.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",149.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
9,"16","S","01436106000103",0,10758,"20250808","MT","1","NF",55,1.00,213.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",213.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
1,"2","S","29668411000131",0,10759,"20250808","MT","1","NF",55,1.00,95.00,0.00,0.00,0.00,0.00,0.00,"5405","500",N,1,1,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"",0.00,0.00,0.00,0,0,0.00,0,0,"","",0.00,0.00,0.00,0.00,N,0.00,0.00,0.00,0,"FD","",0,"",95.00,1.000,"","",N,0.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,"",0.00,0.00,N,N,N,0.00,0.00,0.00,0,0.00,"",0.00,0.00,0.00,0.00,0.00,0,"",0.00,0.00,"","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,"","",N,0.00
