31,"08959064000126","MT","20250812","20250812",10764,"NF","1","5405",942.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
32,"08959064000126","MT","20250811","20250811",10763,"NF","1","5401",5220.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
33,"08959064000126","MT","20250812","20250812",10765,"NF","1","5405",942.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
34,"08959064000126","MT","20250812","20250812",10767,"NF","1","5405",1157.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
35,"08959064000126","MT","20250812","20250812",10766,"NF","1","5405",950.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
36,"08959064000126","MT","20250813","20250813",10768,"NF","1","5405",3330.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
37,"08959064000126","MT","20250813","20250813",10769,"NF","1","5910",277.50,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
38,"08959064000126","MT","20250813","20250813",10772,"NF","1","5405",830.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
39,"08959064000126","MT","20250813","20250813",10770,"NF","1","5405",672.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
40,"08959064000126","MT","20250813","20250813",10771,"NF","1","5405",7333.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
41,"08959064000126","MT","20250813","20250813",10773,"NF","1","5405",258.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
42,"08959064000126","MT","20250813","20250813",10774,"NF","1","5405",6617.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
43,"08959064000126","MT","20250813","20250813",10775,"NF","1","5405",3030.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
44,"08959064000126","MT","20250814","20250814",10777,"NF","1","5401",3240.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
45,"08959064000126","MT","20250814","20250814",10779,"NF","1","5401",470.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
46,"08959064000126","MT","20250813","20250813",10776,"NF","1","5405",4329.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
47,"08959064000126","MT","20250814","20250814",10778,"NF","1","5405",501.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
48,"08959064000126","MT","20250814","20250814",10780,"NF","1","5405",1565.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
49,"08959064000126","MT","20250814","20250814",10781,"NF","1","5405",963.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
50,"08959064000126","MT","20250814","20250814",10783,"NF","1","5405",1751.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
51,"08959064000126","MT","20250814","20250814",10782,"NF","1","5405",3782.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
52,"08959064000126","MT","20250814","20250814",10784,"NF","1","5405",1040.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
53,"08959064000126","MT","20250815","20250815",10786,"NF","1","5405",7474.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
